Run	Period	ID	PDivorce	PEnd Relationship	PMarriage	PRelationship Initial	PSex	PSex Initial	Abortionsin Lifetime	Agein Years	Agein Years Index	Agent Size	Available	Birthsin Lifetime	Dayin Cycle	Dayof Last Sex	Daysin Current Relationship	Female Code	In Relationship	Male Code	Married Code	Miscarriagesin Lifetime	Name	Poor Birthsin Lifetime	Pregnanciesin Lifetime	Projected Dayof Abortion	Projected Dayof Birth	Projected Dayof Miscarriage	Ratio Pregnanciesto Sex Events	Rhythm Method User	Sex Countin Lifetime	Sex Countin Relationship	Sex Partnersin Lifetime	Spouse ID	Sterilization Choices	Unmarried Code	SES	Age Group	Coital Behavior Type	Contraception Method	Education	Gender	Marital Status	Partner Contraception Method	Pregnancy Status	Race	
1	1365	2464	0.0	0.004966565137677479	0.0	0.9694711149456077	1.0	1.0	0	21	6	5	false	0	13	1365	120	0	true	1	0	0	Adult 1839	0	0	0	0	0	0.0	false	24	4	6	0	0	1	Category 3	20 to 24	High Frequency	None	PHS	Male	Single	Other Contraception	Not Pregnant	White	
1	1365	2972	0.0	0.022055657385478208	0.0	0.70781842828583	1.0	1.0	0	24	9	5	false	0	21	564	0	0	false	1	0	0	Adult 1840	0	0	0	0	0	0.0	false	431	0	13	0	0	1	Category 2	20 to 24	Moderate Frequency	Condom High Intender	HS	Male	Single	Other Contraception	Not Pregnant	Hispanic	
1	1365	1687	0.0	0.010741211297400051	0.0	0.7415298237681175	1.0	1.0	0	22	7	5	false	0	20	580	0	0	false	1	0	0	Adult 1841	0	0	0	0	0	0.0	false	2	0	1	0	0	1	Category 2	20 to 24	High Frequency	Condom High Intender	NHS	Male	Single	Other Contraception	Not Pregnant	Black	
1	1365	1885	0.0	0.009919845212614192	0.0	0.8044062932018288	1.0	1.0	0	23	8	5	false	0	4	1266	0	0	true	1	0	0	Adult 1842	0	0	0	0	0	0.0	false	3	0	2	0	0	1	Category 2	20 to 24	Moderate Frequency	Condom High Intender	NHS	Male	Single	Other Contraception	Not Pregnant	White	
1	1365	482	0.0	0.0031542115136983045	0.0	0.6661834868990706	0.03486778791601986	0.03486778791601986	0	16	1	5	false	0	14	1361	43	0	true	1	0	0	Adult 1843	0	0	0	0	0	0.0	false	35	1	12	0	0	1	Category 1	15 to 19	Very Low Frequency	Condom Medium Intender	NHS	Male	Single	Other Contraception	Not Pregnant	White	
1	1365	3580	0.0	0.0012110316049768874	0.0	0.9410584131385912	1.0	1.0	0	27	12	5	false	0	10	-1	0	0	false	1	0	0	Adult 1844	0	0	0	0	0	0.0	false	0	0	0	0	0	1	Category 2	25 to 29	Moderate Frequency	Condom High Intender	PHS	Male	Single	Other Contraception	Not Pregnant	Black	
1	1365	4245	0.0	0.01281802434970124	0.0	0.7840884464204265	1.0	1.0	0	26	11	5	false	0	2	-1	0	0	false	1	0	0	Adult 1845	0	0	0	0	0	0.0	false	0	0	0	0	0	1	Category 2	25 to 29	Moderate Frequency	Condom Medium Intender	PHS	Male	Single	Other Contraception	Not Pregnant	White	
1	1365	4113	0.0	0.007158634927768066	0.0	0.5619514819198421	1.0	1.0	0	29	14	5	false	0	8	908	0	0	false	1	0	0	Adult 1846	0	0	0	0	0	0.0	false	685	0	27	0	0	1	Category 2	25 to 29	Moderate Frequency	None	PHS	Male	Single	Other Contraception	Not Pregnant	White	
1	1365	3994	0.0	0.0041682827209376045	0.0	0.6668520236901958	1.0	1.0	0	26	11	5	false	0	26	1359	141	0	true	1	0	0	Adult 1847	0	0	0	0	0	0.0	false	16	6	4	0	0	1	Category 2	25 to 29	Moderate Frequency	Condom High Intender	PHS	Male	Single	Partner Sterilized	Not Pregnant	White	
1	1365	833	0.0	0.0016646330336061083	0.0	0.9718232625901111	0.0628757631854631	0.0628757631854631	0	17	2	5	false	0	13	1171	544	0	true	1	0	0	Adult 1848	0	0	0	0	0	0.0	false	49	1	8	0	0	1	Category 2	15 to 19	Very Low Frequency	Condom Medium Intender	NHS	Male	Single	Other Contraception	Not Pregnant	White	
1	1365	1186	0.0	0.017983333947798656	0.0	0.7717621452276249	1.0	1.0	0	19	4	5	false	0	9	1321	4	0	true	1	0	0	Adult 1849	0	0	0	0	0	0.0	false	29	0	15	0	0	1	Category 4	15 to 19	Moderate Frequency	None	PHS	Male	Single	Other Contraception	Not Pregnant	Hispanic	
1	1365	1295	0.0	0.008505110028842107	0.0	0.6601149656382581	1.0	1.0	0	19	4	5	false	0	25	1342	37	0	true	1	0	0	Adult 1850	0	0	0	0	0	0.0	false	30	1	10	0	0	1	Category 4	15 to 19	Moderate Frequency	Sterilized	HS	Male	Single	Other Contraception	Not Pregnant	Other	
1	1365	9238	0.0	0.015860204456594224	0.0	0.9422939565443786	1.0	1.0	0	37	22	5	false	0	3	1348	8	0	true	1	0	0	Adult 1851	0	0	0	0	0	0.0	false	68	0	29	0	0	1	Category 2	30 to 44	Moderate Frequency	None	HS	Male	Single	Other Contraception	Not Pregnant	White	
1	1365	2273	0.0	0.020630144545612003	0.0	0.9462020567795202	1.0	1.0	0	22	7	5	false	0	10	1365	43	0	true	1	0	0	Adult 1852	0	0	0	0	0	0.0	false	1188	44	47	0	0	1	Category 4	20 to 24	Moderate Frequency	None	PHS	Male	Single	Other Contraception	Not Pregnant	White	
1	1365	1868	0.0	0.0010421519073664136	0.0	0.9136359247841637	0.01948839450234444	0.01948839450234444	0	20	5	5	false	0	2	1365	3	0	true	1	0	0	Adult 1853	0	0	0	0	0	0.0	false	17	1	8	0	0	1	Category 2	20 to 24	Very Low Frequency	Condom High Intender	NHS	Male	Single	Other Contraception	Not Pregnant	White	
1	1365	5304	0.0	0.0029389403659570244	0.0	0.5315536511079977	0.02039831338456155	0.02039831338456155	0	30	15	5	false	0	21	1011	74	0	true	1	0	0	Adult 1854	0	0	0	0	0	0.0	false	11	0	7	0	0	1	Category 3	30 to 44	Very Low Frequency	Condom Medium Intender	NHS	Male	Single	Other Contraception	Not Pregnant	White	
1	1365	5306	0.0	3.797443502985818E-4	0.0	0.5033721403561489	0.012314525630400832	0.012314525630400832	0	38	23	5	false	0	15	1045	4	0	true	1	0	0	Adult 1855	0	0	0	0	0	0.0	false	3	0	3	0	0	1	Category 2	30 to 44	Very Low Frequency	Condom Medium Intender	NHS	Male	Single	Partner Sterilized	Not Pregnant	White	
1	1365	47	0.0	0.01881523020488171	0.0	0.8360212970584961	0.011067545680010425	0.011067545680010425	0	17	2	5	false	0	9	1345	5	0	true	1	0	0	Adult 1856	0	0	0	0	0	0.0	false	9	0	5	0	0	1	Category 4	15 to 19	Very Low Frequency	Condom Medium Intender	NHS	Male	Single	Other Contraception	Not Pregnant	Other	
1	1365	1817	0.0	0.006708883819572277	0.0	0.6935179976090964	1.0	1.0	0	23	8	5	false	0	18	1365	45	0	true	1	0	0	Adult 1857	0	0	0	0	0	0.0	false	1228	46	25	0	0	1	Category 1	20 to 24	Moderate Frequency	Condom High Intender	NHS	Male	Single	Other Contraception	Not Pregnant	White	
1	1365	2905	0.0	0.014287785477157162	0.0	0.8728261651292994	1.0	1.0	0	24	9	5	false	0	19	1365	65	0	true	1	0	0	Adult 1858	0	0	0	0	0	0.0	false	995	66	15	0	0	1	Category 1	20 to 24	Moderate Frequency	None	HS	Male	Single	Other Contraception	Not Pregnant	Hispanic	
1	1365	5315	0.0	0.012060103481200575	0.0	0.8033765245515166	1.0	1.0	0	32	17	5	false	0	4	1365	0	0	true	1	0	0	Adult 1859	0	0	0	0	0	0.0	false	1135	1	37	0	0	1	Category 2	30 to 44	High Frequency	None	NHS	Male	Single	Partner Sterilized	Not Pregnant	White	
1	1365	2379	0.0	0.00934790597031156	0.0	0.7745462471315554	1.0	1.0	0	23	8	5	false	0	22	1359	0	0	false	1	0	0	Adult 1860	0	0	0	0	0	0.0	false	1336	0	38	0	0	1	Category 3	20 to 24	High Frequency	Condom High Intender	PHS	Male	Single	Other Contraception	Not Pregnant	White	
1	1365	8275	0.0	0.010618440074462653	0.0	0.9101621472954273	1.0	1.0	0	43	28	5	false	0	25	1362	69	0	true	1	0	0	Adult 1861	0	0	0	0	0	0.0	false	91	7	9	0	0	1	Category 3	30 to 44	Moderate Frequency	None	PHS	Male	Single	Partner Sterilized	Not Pregnant	White	
1	1365	4773	0.0	0.02151808489679969	0.0	0.8885182221170722	0.039747963926537684	0.039747963926537684	0	43	28	5	false	0	15	1356	22	0	true	1	0	0	Adult 1862	0	0	0	0	0	0.0	false	21	2	11	0	0	1	Category 1	30 to 44	Very Low Frequency	None	NHS	Male	Single	Other Contraception	Not Pregnant	Black	
1	1365	5331	0.0	0.020048830329578084	0.0	0.9275169139487933	1.0	1.0	0	31	16	5	false	0	27	-1	0	0	false	1	0	0	Adult 1863	0	0	0	0	0	0.0	false	0	0	0	0	0	1	Category 2	30 to 44	High Frequency	None	NHS	Male	Single	Other Contraception	Not Pregnant	White	
1	1365	5336	0.0	0.01032517115347415	0.0	0.5824554455966544	1.0	1.0	0	36	21	5	false	0	27	535	0	0	false	1	0	0	Adult 1864	0	0	0	0	0	0.0	false	521	0	14	0	0	1	Category 2	30 to 44	High Frequency	None	NHS	Male	Single	Other Contraception	Not Pregnant	White	
1	1365	264	0.0	0.014509118546262556	0.0	0.5753732413912112	0.051587201755929644	0.051587201755929644	0	15	0	5	false	0	8	1360	207	0	true	1	0	0	Adult 1865	0	0	0	0	0	0.0	false	23	11	8	0	0	1	Category 1	15 to 19	Very Low Frequency	Condom High Intender	NHS	Male	Single	Other Contraception	Not Pregnant	Hispanic	
1	1365	5072	0.0	0.012559018624036975	0.0	0.9768260195395332	0.05470619541783526	0.05470619541783526	0	30	15	5	false	0	8	1288	21	0	true	1	0	0	Adult 1866	0	0	0	0	0	0.0	false	5	0	3	0	0	1	Category 1	30 to 44	Very Low Frequency	None	NHS	Male	Single	Other Contraception	Not Pregnant	Hispanic	
1	1365	6838	0.0	0.01639960523062253	0.0	0.6517067573166146	1.0	1.0	0	35	20	5	false	0	22	1361	6	0	true	1	0	0	Adult 1867	0	0	0	0	0	0.0	false	173	1	13	0	0	1	Category 4	30 to 44	Moderate Frequency	None	PHS	Male	Single	Partner Sterilized	Not Pregnant	White	
1	1365	956	0.0	0.0012946673428677169	0.0	0.7352027846233362	1.0	1.0	0	17	2	5	false	0	0	1300	63	0	true	1	0	0	Adult 1868	0	0	0	0	0	0.0	false	46	0	6	0	0	1	Category 4	15 to 19	Moderate Frequency	None	NHS	Male	Single	Other Contraception	Not Pregnant	White	
1	1365	673	0.0	0.019321328440932373	0.0	0.7165740058176421	1.0	1.0	0	17	2	5	false	0	19	1349	38	0	true	1	0	0	Adult 1869	0	0	0	0	0	0.0	false	50	1	13	0	0	1	Category 2	15 to 19	High Frequency	Condom High Intender	NHS	Male	Single	Other Contraception	Not Pregnant	White	
1	1365	1837	0.0	0.002555199042326999	0.0	0.7429156234648866	1.0	1.0	0	23	8	5	false	0	8	1346	59	0	true	1	0	0	Adult 1870	0	0	0	0	0	0.0	false	30	1	10	0	0	1	Category 1	20 to 24	Moderate Frequency	None	NHS	Male	Single	Other Contraception	Not Pregnant	White	
1	1365	292	0.0	0.018379602114182256	0.0	0.925855219401572	0.006651833288497785	0.006651833288497785	0	19	4	5	false	0	25	969	10	0	true	1	0	0	Adult 1871	0	0	0	0	0	0.0	false	6	0	5	0	0	1	Category 1	15 to 19	Very Low Frequency	Condom High Intender	NHS	Male	Single	Other Contraception	Not Pregnant	Hispanic	
1	1365	1835	0.0	0.00867024483686323	0.0	0.9382662092959044	1.0	1.0	0	21	6	5	false	0	6	1365	31	0	true	1	0	0	Adult 1872	0	0	0	0	0	0.0	false	64	32	2	0	0	1	Category 1	20 to 24	Moderate Frequency	Condom High Intender	NHS	Male	Single	Partner Sterilized	Not Pregnant	White	
1	1365	5387	0.0	0.014693469912166681	0.0	0.5362881583738117	0.06864236481742798	0.06864236481742798	0	31	16	5	false	0	16	1176	14	0	true	1	0	0	Adult 1873	0	0	0	0	0	0.0	false	9	0	3	0	0	1	Category 3	30 to 44	Very Low Frequency	Condom High Intender	NHS	Male	Single	Other Contraception	Not Pregnant	White	
1	1365	3454	0.0	0.008542463654533594	0.0	0.838905413204235	0.038375445942513534	0.038375445942513534	0	26	11	5	false	0	2	1328	5	0	true	1	0	0	Adult 1874	0	0	0	0	0	0.0	false	52	0	15	0	0	1	Category 4	25 to 29	Very Low Frequency	None	PHS	Male	Single	Other Contraception	Not Pregnant	Other	
1	1365	7371	0.0	0.019068473159086937	0.0	0.8496998837264977	1.0	1.0	0	41	26	5	false	0	23	1266	39	0	true	1	0	0	Adult 1875	0	0	0	0	0	0.0	false	14	0	10	0	0	1	Category 2	30 to 44	Moderate Frequency	None	PHS	Male	Single	Other Contraception	Not Pregnant	White	
1	1365	1828	0.0	0.02076286951566796	0.0	0.5653812357817902	1.0	1.0	0	21	6	5	false	0	20	1187	0	0	false	1	0	0	Adult 1876	0	0	0	0	0	0.0	false	486	0	22	0	0	1	Category 1	20 to 24	Moderate Frequency	Condom High Intender	NHS	Male	Single	Other Contraception	Not Pregnant	White	
1	1365	741	0.0	0.010884745930581747	0.0	0.7790417505419909	0.025336015133991443	0.025336015133991443	0	18	3	5	false	0	10	1317	72	0	true	1	0	0	Adult 1877	0	0	0	0	0	0.0	false	37	1	12	0	0	1	Category 2	15 to 19	Very Low Frequency	None	NHS	Male	Single	Other Contraception	Not Pregnant	White	
1	1365	8551	0.0	0.01572960588725385	0.0	0.7482533866019959	0.04374096801935874	0.04374096801935874	0	36	21	5	false	0	13	1362	32	0	true	1	0	0	Adult 1878	0	0	0	0	0	0.0	false	50	4	22	0	0	1	Category 2	30 to 44	Very Low Frequency	None	HS	Male	Single	Partner Sterilized	Not Pregnant	Black	
1	1365	8547	0.0	0.011196362907577195	0.0	0.768848711477085	1.0	1.0	0	34	19	5	false	0	9	1365	21	0	true	1	0	0	Adult 1879	0	0	0	0	0	0.0	false	834	22	22	0	0	1	Category 4	30 to 44	High Frequency	Sterilized	HS	Male	Single	Other Contraception	Not Pregnant	Black	
1	1365	3469	0.0	0.003049404760843182	0.0	0.8926236176003213	1.0	1.0	0	25	10	5	false	0	1	1365	205	0	true	1	0	0	Adult 1880	0	0	0	0	0	0.0	false	1341	206	7	0	0	1	Category 2	25 to 29	Moderate Frequency	Sterilized	PHS	Male	Single	Other Contraception	Not Pregnant	Other	
1	1365	7111	0.0	0.009363549294598782	0.0	0.7808600717895816	0.04206293470170045	0.04206293470170045	0	42	27	5	false	0	25	1099	25	0	true	1	0	0	Adult 1881	0	0	0	0	0	0.0	false	50	0	26	0	0	1	Category 3	30 to 44	Very Low Frequency	None	PHS	Male	Single	Partner Sterilized	Not Pregnant	White	
1	1365	714	0.0	0.01990190172266278	0.0	0.8800773033514261	0.013424377504833964	0.013424377504833964	0	17	2	5	false	0	22	1248	29	0	true	1	0	0	Adult 1882	0	0	0	0	0	0.0	false	12	0	8	0	0	1	Category 2	15 to 19	Very Low Frequency	Condom High Intender	NHS	Male	Single	Other Contraception	Not Pregnant	White	
1	1365	2440	0.0	0.019898749540201186	0.0	0.5465082454951471	1.0	1.0	0	22	7	5	false	0	3	1365	11	0	true	1	0	0	Adult 1883	0	0	0	0	0	0.0	false	1318	12	56	0	0	1	Category 2	20 to 24	Moderate Frequency	Condom Medium Intender	PHS	Male	Single	Other Contraception	Not Pregnant	White	
1	1365	9039	0.0	0.023741576605437104	0.0	0.5291473792661833	0.06006197456626859	0.06006197456626859	0	38	23	5	false	0	4	999	0	0	false	1	0	0	Adult 1884	0	0	0	0	0	0.0	false	48	0	16	0	0	1	Category 1	30 to 44	Very Low Frequency	Condom High Intender	HS	Male	Single	Other Contraception	Not Pregnant	White	
1	1365	229	0.0	0.001951233219069283	0.0	0.9680262663331718	1.0	1.0	0	15	0	5	false	0	2	1365	181	0	true	1	0	0	Adult 1885	0	0	0	0	0	0.0	false	1358	182	7	0	0	1	Category 4	15 to 19	High Frequency	Condom High Intender	NHS	Male	Single	Other Contraception	Not Pregnant	Black	
1	1365	6287	0.0	0.022040629186721464	0.0	0.7888416144655204	1.0	1.0	0	37	22	5	false	0	4	1318	27	0	true	1	0	0	Adult 1886	0	0	0	0	0	0.0	false	45	0	19	0	0	1	Category 1	30 to 44	Moderate Frequency	Condom Medium Intender	PHS	Male	Single	Other Contraception	Not Pregnant	White	
1	1365	3716	0.0	0.006901044288334662	0.0	0.9477940100545398	1.0	1.0	0	26	11	5	false	0	0	1006	114	0	true	1	0	0	Adult 1887	0	0	0	0	0	0.0	false	7	0	6	0	0	1	Category 3	25 to 29	Moderate Frequency	None	PHS	Male	Single	Other Contraception	Not Pregnant	White	
1	1365	181	0.0	0.004185194416010945	0.0	0.518095977674621	0.028128514100083307	0.028128514100083307	0	15	0	5	false	0	12	1272	52	0	true	1	0	0	Adult 1888	0	0	0	0	0	0.0	false	8	0	3	0	0	1	Category 4	15 to 19	Very Low Frequency	Condom Medium Intender	NHS	Male	Single	Other Contraception	Not Pregnant	Black	
1	1365	5363	0.0	0.017184601309498348	0.0	0.7984590899688778	1.0	1.0	0	35	20	5	false	0	18	1145	122	0	true	1	0	0	Adult 1889	0	0	0	0	0	0.0	false	2	0	2	0	0	1	Category 2	30 to 44	High Frequency	None	NHS	Male	Single	Other Contraception	Not Pregnant	White	
1	1365	5494	0.0	0.014819904895687273	0.0	0.7562709653660278	0.059239445949734994	0.059239445949734994	0	39	24	5	false	0	13	1259	28	0	true	1	0	0	Adult 1890	0	0	0	0	0	0.0	false	16	0	12	0	0	1	Category 2	30 to 44	Very Low Frequency	Condom Medium Intender	PHS	Male	Single	Partner Sterilized	Not Pregnant	Other	
1	1365	3080	0.0	0.008978201622579986	0.0	0.9312230258566807	1.0	1.0	0	22	7	5	false	0	2	1365	2	0	true	1	0	0	Adult 1891	0	0	0	0	0	0.0	false	628	3	22	0	0	1	Category 3	20 to 24	Moderate Frequency	None	HS	Male	Single	Other Contraception	Not Pregnant	White	
1	1365	1442	0.0	0.020753534818337572	0.0	0.5553091245098527	1.0	1.0	0	18	3	5	false	0	25	1365	23	0	true	1	0	0	Adult 1892	0	0	0	0	0	0.0	false	673	24	22	0	0	1	Category 4	15 to 19	Moderate Frequency	Condom High Intender	HS	Male	Single	Other Contraception	Not Pregnant	White	
1	1365	91	0.0	0.010494614504958954	0.0	0.9737663854272887	0.0014817187046880826	0.0014817187046880826	0	16	1	5	false	0	23	-1	18	0	true	1	0	0	Adult 1893	0	0	0	0	0	0.0	false	0	0	0	0	0	1	Category 1	15 to 19	Very Low Frequency	Sterilized	NHS	Male	Single	Other Contraception	Not Pregnant	Black	
1	1365	748	0.0	0.016485620638096218	0.0	0.9211574186244271	0.04940435007345386	0.04940435007345386	0	15	0	5	false	0	4	1354	13	0	true	1	0	0	Adult 1894	0	0	0	0	0	0.0	false	23	1	14	0	0	1	Category 3	15 to 19	Very Low Frequency	Condom Medium Intender	NHS	Male	Single	Other Contraception	Not Pregnant	White	
1	1365	1786	0.0	0.0012518878921579484	0.0	0.5857204173579642	1.0	1.0	0	21	6	5	false	0	13	-1	0	0	false	1	0	0	Adult 1895	0	0	0	0	0	0.0	false	0	0	0	0	0	1	Category 1	20 to 24	Moderate Frequency	None	NHS	Male	Single	Other Contraception	Not Pregnant	Hispanic	
1	1365	1785	0.0	0.012025548056796915	0.0	0.7217079384611944	1.0	1.0	0	23	8	5	false	0	4	918	0	0	false	1	0	0	Adult 1896	0	0	0	0	0	0.0	false	17	0	10	0	0	1	Category 1	20 to 24	Moderate Frequency	Condom High Intender	NHS	Male	Single	Other Contraception	Not Pregnant	Hispanic	
1	1365	6160	0.0	0.018976015231476854	0.0	0.5972623877526193	0.01105541147099858	0.01105541147099858	0	39	24	5	false	0	11	961	0	0	false	1	0	0	Adult 1897	0	0	0	0	0	0.0	false	11	0	7	0	0	1	Category 1	30 to 44	Very Low Frequency	None	PHS	Male	Single	Other Contraception	Not Pregnant	White	
1	1365	2937	0.0	0.0011737381915863194	0.0	0.8173353175330892	1.0	1.0	0	23	8	5	false	0	7	1365	207	0	true	1	0	0	Adult 1898	0	0	0	0	0	0.0	false	307	208	3	0	0	1	Category 1	20 to 24	High Frequency	None	HS	Male	Single	Other Contraception	Not Pregnant	Hispanic	
1	1365	7743	0.0	0.003955071858995469	0.0	0.5691060015278273	5.375712401740697E-4	5.375712401740697E-4	0	42	27	5	false	0	26	889	12	0	true	1	0	0	Adult 1899	0	0	0	0	0	0.0	false	1	0	1	0	0	1	Category 3	30 to 44	Very Low Frequency	None	PHS	Male	Single	Partner Sterilized	Not Pregnant	White	
1	1365	792	0.0	0.004920200934233296	0.0	0.6711994419627288	0.039366363334261044	0.039366363334261044	0	16	1	5	false	0	26	1325	38	0	true	1	0	0	Adult 1900	0	0	0	0	0	0.0	false	43	0	13	0	0	1	Category 2	15 to 19	Very Low Frequency	Condom High Intender	NHS	Male	Single	Other Contraception	Not Pregnant	White	
1	1365	2395	0.0	0.01482663670888671	0.0	0.9747222174629809	1.0	1.0	0	23	8	5	false	0	17	1365	0	0	true	1	0	0	Adult 1901	0	0	0	0	0	0.0	false	67	1	29	0	0	1	Category 2	20 to 24	Moderate Frequency	None	PHS	Male	Single	Other Contraception	Not Pregnant	White	
1	1365	9390	0.0	0.003766927812186734	0.0	0.9580501841399209	1.0	1.0	0	31	16	5	false	0	20	1365	6	0	true	1	0	0	Adult 1902	0	0	0	0	0	0.0	false	1327	7	29	0	0	1	Category 3	30 to 44	Moderate Frequency	None	HS	Male	Single	Partner Sterilized	Not Pregnant	White	
1	1365	6946	0.0	0.0026488240745019	0.0	0.8564123771992818	1.0	1.0	0	44	29	5	false	0	9	1362	79	0	true	1	0	0	Adult 1903	0	0	0	0	0	0.0	false	897	3	11	0	0	1	Category 2	30 to 44	Moderate Frequency	None	PHS	Male	Single	Other Contraception	Not Pregnant	White	
1	1365	83	0.0	0.016768973550769346	0.0	0.6213052567203685	1.0	1.0	0	15	0	5	false	0	10	1299	0	0	false	1	0	0	Adult 1904	0	0	0	0	0	0.0	false	31	0	12	0	0	1	Category 1	15 to 19	High Frequency	Condom High Intender	NHS	Male	Single	Other Contraception	Not Pregnant	Black	
1	1365	1060	0.0	0.007872031470976192	0.0	0.5896473839775094	0.05944028403318654	0.05944028403318654	0	16	1	5	false	0	27	1344	27	0	true	1	0	0	Adult 1905	0	0	0	0	0	0.0	false	65	1	25	0	0	1	Category 4	15 to 19	Very Low Frequency	Condom High Intender	NHS	Male	Single	Other Contraception	Not Pregnant	White	
1	1365	4779	0.0	0.002762769352065884	0.0	0.7885178435101384	1.0	1.0	0	44	29	5	false	0	12	926	0	0	false	1	0	0	Adult 1906	0	0	0	0	0	0.0	false	913	0	16	0	0	1	Category 1	30 to 44	Moderate Frequency	Condom High Intender	NHS	Male	Single	Other Contraception	Not Pregnant	Black	
1	1365	1764	0.0	9.071432259294632E-6	0.0	0.7970559245101982	1.0	1.0	0	21	6	5	false	0	21	1266	3	0	true	1	0	0	Adult 1907	0	0	0	0	0	0.0	false	1217	0	17	0	0	1	Category 1	20 to 24	Moderate Frequency	None	NHS	Male	Single	Other Contraception	Not Pregnant	Hispanic	
1	1365	5530	0.0	0.008905385451147137	0.0	0.8578341201735453	0.0037918720780808967	0.0037918720780808967	0	39	24	5	false	0	17	1357	45	0	true	1	0	0	Adult 1908	0	0	0	0	0	0.0	false	6	1	5	0	0	1	Category 2	30 to 44	Very Low Frequency	Condom Medium Intender	PHS	Male	Single	Other Contraception	Not Pregnant	Other	
1	1365	1316	0.0	0.0039065733383664486	0.0	0.500105499554297	1.0	1.0	0	18	3	5	false	0	19	-1	0	0	false	1	0	0	Adult 1909	0	0	0	0	0	0.0	false	0	0	0	0	0	1	Category 3	15 to 19	High Frequency	Condom High Intender	HS	Male	Single	Other Contraception	Not Pregnant	Black	
1	1365	7221	0.0	0.021629100915409174	0.0	0.6647287717565181	0.01157609213429252	0.01157609213429252	0	34	19	5	false	0	10	1312	2	0	true	1	0	0	Adult 1910	0	0	0	0	0	0.0	false	18	0	15	0	0	1	Category 4	30 to 44	Very Low Frequency	Condom High Intender	PHS	Male	Single	Other Contraception	Not Pregnant	White	
1	1365	1845	0.0	0.00923983031672529	0.0	0.763217948774719	1.0	1.0	0	24	9	5	false	0	10	1028	0	0	false	1	0	0	Adult 1911	0	0	0	0	0	0.0	false	36	0	5	0	0	1	Category 2	20 to 24	Moderate Frequency	Condom High Intender	NHS	Male	Single	Other Contraception	Not Pregnant	White	
1	1365	4337	0.0	0.004142147441784379	0.0	0.9162916891133166	1.0	1.0	0	26	11	5	false	0	12	1161	0	0	false	1	0	0	Adult 1912	0	0	0	0	0	0.0	false	1120	0	10	0	0	1	Category 2	25 to 29	High Frequency	Condom Medium Intender	HS	Male	Single	Other Contraception	Not Pregnant	Black	
1	1365	1737	0.0	0.01788625816995652	0.0	0.8936233262281144	1.0	1.0	0	22	7	5	false	0	3	1365	38	0	true	1	0	0	Adult 1913	0	0	0	0	0	0.0	false	753	39	34	0	0	1	Category 1	20 to 24	High Frequency	None	NHS	Male	Single	Other Contraception	Not Pregnant	Hispanic	
1	1365	5570	0.0	0.01067352660562246	0.0	0.9101142464243819	1.0	1.0	0	34	19	5	false	0	14	1365	30	0	true	1	0	0	Adult 1914	0	0	0	0	0	0.0	false	243	31	10	0	0	1	Category 4	30 to 44	Moderate Frequency	Condom High Intender	PHS	Male	Single	Partner Sterilized	Not Pregnant	Other	
1	1365	5571	0.0	0.0042076251829341466	0.0	0.5907898582206912	0.05236669348021348	0.05236669348021348	0	39	24	5	false	0	2	1262	0	0	true	1	0	0	Adult 1915	0	0	0	0	0	0.0	false	53	0	21	0	0	1	Category 2	30 to 44	Very Low Frequency	None	PHS	Male	Single	Other Contraception	Not Pregnant	Other	
1	1365	7927	0.0	9.670304164453265E-4	0.0	0.7998045032172484	1.0	1.0	0	39	24	5	false	0	24	1365	102	0	true	1	0	0	Adult 1916	0	0	0	0	0	0.0	false	1349	103	16	0	0	1	Category 3	30 to 44	Moderate Frequency	None	PHS	Male	Single	Other Contraception	Not Pregnant	White	
1	1365	3150	0.0	0.02334749147261167	0.0	0.8381325505515504	0.009523452106003074	0.009523452106003074	0	21	6	5	false	0	26	1271	30	0	true	1	0	0	Adult 1917	0	0	0	0	0	0.0	false	14	0	11	0	0	1	Category 2	20 to 24	Very Low Frequency	Condom Medium Intender	HS	Male	Single	Other Contraception	Not Pregnant	White	
1	1365	5584	0.0	0.021242392031051414	0.0	0.5359859240093512	1.0	1.0	0	35	20	5	false	0	19	1348	31	0	true	1	0	0	Adult 1918	0	0	0	0	0	0.0	false	803	2	28	0	0	1	Category 1	30 to 44	High Frequency	Condom High Intender	PHS	Male	Single	Other Contraception	Not Pregnant	Black	
1	1365	1722	0.0	0.01583831945133782	0.0	0.6974263842923949	1.0	1.0	0	21	6	5	false	0	27	1365	22	0	true	1	0	0	Adult 1919	0	0	0	0	0	0.0	false	643	23	16	0	0	1	Category 1	20 to 24	High Frequency	None	NHS	Male	Single	Other Contraception	Not Pregnant	Hispanic	
1	1365	427	0.0	0.014503994367668529	0.0	0.5920871630970619	0.06441676560232378	0.06441676560232378	0	16	1	5	false	0	21	1323	4	0	true	1	0	0	Adult 1920	0	0	0	0	0	0.0	false	19	0	13	0	0	1	Category 1	15 to 19	Very Low Frequency	Condom High Intender	NHS	Male	Single	Other Contraception	Not Pregnant	White	
1	1365	5593	0.0	0.007641258414005678	0.0	0.8866497044360617	1.0	1.0	0	40	25	5	false	0	12	1365	46	0	true	1	0	0	Adult 1921	0	0	0	0	0	0.0	false	1281	47	20	0	0	1	Category 1	30 to 44	High Frequency	Condom High Intender	PHS	Male	Single	Partner Sterilized	Not Pregnant	Black	
